报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),48438,53125,57339,56006,47636,29804,21360,7199,6393,7647,1556,3806,1009,1923,5579,4085,2354,2841,3152,4043,5300,8683,4806,5913,5404,7868,7935,12771,14013,12333,12056,11437,18780,19833,15771,20764,23403,15774,15824,12476,3596,6947,13680,19701,20760,26262,16243,14584,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
应收票据(万元),3519,500,1325,3154,7807,6025,2124,490,70,267,762,1240,278,603,738,1040,451,2872,3856,1850,6727,3003,1020,2232,1222,3282,7912,10537,15536,10267,3030,16205,10346,3822,536,3219,5714,1332,9847,18418,5185,2913,13766,23391,27828,43434,21285,28548,
应收账款(万元),2602,5648,4987,3282,4172,3476,3517,3472,2946,3289,2814,3065,1314,3409,8075,9062,10136,14157,14161,14307,4012,10839,15100,13568,18404,14374,12466,10403,12966,20803,17410,16739,30614,27014,19868,17069,21846,29178,24949,22181,49792,73343,91311,90678,122604,106409,116630,120335,
预付款项(万元),2930,873,5940,5134,6907,5491,2448,1606,1589,2991,1040,1220,1867,1687,1875,2293,595,769,771,672,519,546,1257,470,535,534,1176,1624,611,626,819,1013,503,438,379,433,958,1827,645,509,99,172,227,143,141,4046,5744,5793,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
应收利息(万元),585,502,646,488,85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,-0,21,--,25,44,66,0,0,--,--,--,--,0,--,--,--,--,0,
应收股利(万元),4114,7966,600,600,600,11407,600,600,1343,2400,8458,--,7241,9903,9903,3302,11661,11661,11661,6169,6169,6169,6169,1310,1310,1310,1310,--,2653,2653,--,--,502,0,--,0,0,0,--,--,--,--,0,--,16,16,16,0,
其他应收款(万元),--,282,283,218,298,268,270,250,1124,1290,1521,1284,1438,1405,1315,1751,1539,1686,2066,2164,779,438,629,618,683,1534,1485,1465,228,931,2029,427,263,1692,1125,488,587,546,661,521,284,732,1156,1262,1777,1652,1863,748,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
存货(万元),54165,58521,47660,54867,73044,81350,86100,83832,89264,92193,96639,97356,95947,99428,97670,99712,95599,97198,98599,100376,100863,111317,115568,118378,119156,119356,105168,103193,94007,110344,93208,76991,95011,113372,122852,79611,128433,110488,114198,120678,123309,130190,135903,146661,130945,129789,142847,133854,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
其他流动资产(万元),2595,2960,1345,638,1387,1468,207,400,32,2149,345,152,--,--,--,--,--,73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,67,0,0,0,--,--,--,--,17,--,22,77,13,0,
流动资产合计(万元),119302,130512,120261,124695,141935,139289,116627,97849,102762,112227,113134,108124,109094,118357,125154,121245,122335,131256,134267,129580,124371,140996,144550,142492,146713,148258,137451,139992,140015,157956,128551,122834,156020,166196,160643,121649,180940,159145,166126,174783,182264,214297,256060,281835,304093,311685,304641,303863,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
可供出售金融资产(万元),44040,44040,44040,44040,44040,44040,44040,43190,43190,43190,43190,43190,26790,26790,26790,26790,26790,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,135,99,125,157,209,327,--,--,--,21,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,--,0,
