报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),142654,158277,188215,208913,272005,305319,283023,337247,56027,77950,76846,136120,128959,78664,82281,63386,76200,76490,66442,83312,98022,144966,115312,121927,121496,149556,115520,139344,40397,51104,25445,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),18,18,4095,295,138,4,237,435,--,--,--,--,--,--,--,--,--,--,9720,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),10404,9124,2376,9366,10967,11313,10361,4551,4158,3407,4485,2712,2772,4747,1771,6738,3423,4739,3425,3929,2465,6939,6273,7403,5635,15222,6165,7840,4263,2615,678,
应收账款(万元),160348,149528,143215,126446,131491,144926,134291,135294,128518,119957,114220,99292,77552,82603,90568,72214,66785,58270,73208,67656,68431,62433,76896,74514,71907,61249,66970,54419,38787,17487,24310,
预付款项(万元),10806,4736,20405,13833,11680,7783,9169,12318,9083,4382,14162,9285,6758,3703,10035,8523,5262,4435,5985,6129,24052,13047,4964,6340,5699,3691,4793,3349,3481,1034,870,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),225,8,--,--,--,--,88,83,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),14542,8763,17495,13814,14424,8582,15051,12790,15267,7863,14177,13570,11277,6229,15017,11889,10237,5395,8454,7362,7686,4431,10751,14750,11270,6604,10336,9926,4326,4539,1850,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
