报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),17455,17944,46505,30201,57248,75064,96860,59865,33050,78821,78225,69411,34230,48623,69247,48289,27865,47188,60144,64343,62495,54944,65983,57220,55549,53593,60711,57176,71091,74055,120049,20697,24575,17180,14136,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),3196,3687,3138,3683,3632,3489,2282,3319,3024,3282,3015,2809,2375,3827,2390,4620,3630,3756,3220,4984,3357,4746,4408,6214,5244,4768,--,5285,5845,6016,6156,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),30725,25291,31315,20861,17520,11961,13197,12093,10918,11105,20306,15614,14437,21563,23689,11016,18025,14841,16916,8302,9752,9535,15696,10473,7960,14383,23876,13438,10348,4455,3875,2017,184,2863,2309,
应收账款(万元),83763,79880,76678,72653,67435,58862,55049,63815,65931,63756,62044,75499,73469,74534,66963,80996,72926,71173,61735,55514,55173,53034,46239,53257,48184,52087,43710,47275,44049,39511,29987,26683,15607,14759,14496,
预付款项(万元),4394,3291,3249,2646,2276,1666,464,650,1256,4136,1400,1620,366,1934,375,6354,3919,4919,1537,3463,3620,2780,1942,6228,4090,3471,1898,2670,2250,6173,5626,4765,5825,4476,1335,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,31,1876,1713,1546,1354,2046,1769,1580,1256,1489,1105,819,340,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),7904,8130,8809,6442,5719,4507,4551,3997,3278,3022,2259,2698,2303,2213,1943,2310,2979,3486,2809,1985,1795,1662,1387,975,1069,997,758,5367,4847,3810,514,475,271,760,515,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5218,--,--,--,--,4056,7870,829,1175,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),75848,55843,49202,55404,53400,49556,39501,46516,51791,42925,30528,46793,51405,45256,40208,46981,42265,38404,37347,48516,42449,40809,38872,41439,35457,40007,33188,40042,34926,30444,27484,22136,19659,13514,11824,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),7651,5239,4819,5607,5309,4884,3352,22526,41218,481,222,220,33680,1570,2320,1304,25626,2106,3331,3179,2801,2742,2431,--,0,--,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),230937,199304,223714,197496,212541,209989,215257,212781,210467,207527,197999,214665,212265,199520,207137,201871,197240,185903,188915,192000,182989,171607,179005,177575,159132,170563,170849,172358,174174,164804,193690,80829,73992,54382,45790,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,850,850,850,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),8788,8882,8928,9077,9136,4046,4014,2666,2751,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,10,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
