报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),24322,1710,4824,6454,1543,2690,4156,2652,4855,5059,8131,12902,7510,28746,12968,851,2896,23421,43769,66891,66198,69116,67594,59401,71025,65699,65967,47995,47083,55223,57691,36340,34325,31339,23814,18087,22982,14883,13757,16415,16690,19694,12249,13628,17252,15887,13534,16555,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),4988,1095,1562,2319,3555,2733,2134,2687,5640,2278,2233,1724,561,399,497,241,264,5378,884,10461,10885,8547,9703,9043,4061,4203,5376,8005,9270,5720,5854,6701,3963,5519,6796,3719,1043,1383,2409,4102,979,754,654,3243,1346,1100,1270,1357,
应收账款(万元),3028,5771,4459,2447,3272,2588,2162,2619,4058,7277,745,656,1571,7369,12063,12090,13390,2237,2680,1372,3755,2050,3191,3294,4501,5322,5710,4830,4647,4884,5215,3427,4753,5327,4224,3372,4337,3247,3478,2632,4640,3808,5248,5230,5972,4704,4890,4188,
预付款项(万元),346,329,502,93,610,443,222,171,998,524,3686,1472,2753,272,446,335,11976,9795,8207,8712,6045,5612,6394,6163,7140,8677,7584,7376,7423,7785,7473,7357,5360,5498,4523,4695,5622,5996,4952,4683,5273,3400,5100,5591,3637,2175,1755,1901,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,36,36,--,69,27,27,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),12,10,8,9,4,5,21,17,12,12,19,5,9428,0,65,64,4391,81,87,86,86,86,98,86,108,64,66,52,1363,1373,1389,1357,23,44,24,30,31,29,4,1168,7,7,6,6,5,5,3,3,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),14849,14003,11101,11646,12802,11955,11272,10588,6171,6968,10672,8489,5844,5542,3270,3878,18497,39311,58793,58005,87174,85767,97288,85572,76752,70231,67628,65671,70911,60796,54735,56022,48565,48013,45398,48808,46460,39550,35548,32717,36602,25624,22372,22674,20092,19551,19773,20224,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,60,114,183,229,--,--,--,25,--,--,135,180,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),822,396,102,303,629,467,366,2325,--,--,38,277,179,171,47,304,6614,6594,6708,6763,9684,1141,1028,775,9,42,31,24,337,168,22,16,9,20,32,21,48,74,96,18,20,16,--,4,15,16,--,3,
流动资产合计(万元),48366,23313,22558,23272,22476,20996,20517,21287,21734,22118,25523,25549,27846,42499,29489,17943,58029,86816,121163,152326,183828,172388,185323,164361,163596,154238,152361,133952,141034,135949,132380,111221,96999,95761,84810,78730,80523,65163,60244,61735,64211,53303,45630,50377,48319,43439,41226,44231,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
