报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),23059,21173,19437,19635,23534,9074,5549,7054,5583,5427,11085,3089,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2738,1949,423,5013,1754,250,2155,600,854,6400,2378,2895,
应收账款(万元),21801,24466,23719,24010,26320,28554,32400,35587,32680,24585,20407,15522,
预付款项(万元),14841,3797,1366,1455,1555,4253,3998,3691,1773,1846,3848,732,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1395,1515,1695,1513,1539,1248,1092,629,279,369,413,552,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),20392,18267,14053,13174,17404,16337,7949,7448,9378,13759,7818,12463,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),5,494,4775,5807,--,--,--,--,--,--,--,--,
流动资产合计(万元),84233,71660,65467,70607,72107,59716,53143,55008,50547,52387,45949,35254,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),1059,3739,3739,3739,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,15858,--,15786,--,15708,15658,15679,15458,11255,--,--,
累计折旧(万元),--,7495,--,7039,--,6488,6256,6058,5191,4400,--,--,
固定资产净值(万元),--,8363,--,8748,--,9220,9403,9621,10267,6854,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),8155,8363,8521,8748,9006,9220,9403,9621,10267,6854,6741,7355,
在建工程(万元),4462,4180,3897,3766,3636,3500,1992,1022,140,987,431,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
