报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),41186,30299,69387,60416,49335,39741,60206,52195,40552,30561,60406,23439,16399,24322,39024,37794,39584,44771,70198,77034,55043,67323,83340,86950,64043,61017,78874,87726,45765,43839,61608,64260,54411,59168,56829,57711,56736,52806,49682,46355,53531,65634,16098,16104,7842,8322,7333,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,118,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,118,81,77,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),443,876,1273,3970,3630,4999,2521,1077,828,2059,1258,2155,1631,311,957,893,1484,2450,2087,1516,889,558,1606,1070,1505,856,976,146,1024,1137,492,901,387,242,674,1203,553,1289,1308,552,622,705,464,761,466,90,122,
应收账款(万元),39472,65687,42152,29088,34621,41093,38426,29651,38057,54300,41945,24006,37837,58031,32421,21903,30940,46930,28355,20342,25746,35204,21284,15289,27971,28894,20926,16320,19167,29721,17484,14133,18370,21676,16946,17294,20017,20853,17057,18916,19459,23470,23195,19173,17504,11184,9796,
预付款项(万元),3296,3200,2663,7391,3000,3917,6725,2986,3829,4220,4211,3255,3418,3593,4370,4385,3184,3607,4947,6690,20351,3960,6695,7093,7021,8550,7608,11898,8732,6985,8593,8035,5452,3893,4634,4135,3080,3759,3422,3677,3169,2830,2850,1500,5889,3573,1188,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,187,198,54,20,60,21,111,26,318,160,190,78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),7768,7474,5558,5869,5118,5467,5625,5074,4856,4961,4892,5191,2587,2282,2262,1834,1894,1819,1894,2082,2279,934,1037,1158,1041,1229,1385,896,816,897,698,561,527,491,1624,1737,662,761,1106,694,777,1196,1225,1496,2064,1233,1141,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
存货(万元),46878,61058,103063,55100,40167,60605,98778,52565,40179,54931,66966,47754,34638,41920,70939,49906,42281,57449,93122,53336,38075,47210,66640,35342,29896,44776,77144,39816,27413,33437,44812,26483,18895,21674,30672,16076,12553,19187,33784,16747,15663,21669,25502,17805,25027,18545,23524,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),19025,30932,13633,13635,23224,15705,6676,5909,6440,6429,7113,15338,15430,19131,16968,12273,11293,2635,8319,3450,6312,7930,12162,778,1408,762,832,949,1297,1069,563,285,367,368,1933,452,208,324,1328,695,158,2995,2955,1210,2980,2389,26,
流动资产合计(万元),158069,199526,237727,175657,159293,171582,218977,149517,134763,157571,186935,121457,112101,149780,167017,128989,130661,159660,208920,164449,148693,163119,192765,147681,132885,146084,187745,157752,104213,117084,134250,114658,98409,107511,113312,98607,93808,98980,107687,87635,93379,118498,72290,58050,61890,45417,43207,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),1,1,1,1,1,1,1,1,1,1,1,1,6099,6099,6099,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,0,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
长期股权投资(万元),21,26,31,24,24,22,25,23,--,--,--,--,--,--,--,6099,6099,6099,6099,6099,6099,6099,4799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,--,
固定资产原值(万元),217929,--,213516,--,195569,--,193134,--,183873,--,182192,--,168836,--,165279,--,145468,--,144207,--,97012,--,94535,--,71395,--,67192,--,53388,--,50934,--,47643,0,46335,--,34124,--,32209,--,30644,--,29695,26361,24029,0,--,
累计折旧(万元),76149,--,70998,--,65887,--,61134,--,56272,--,51773,--,47242,--,43525,--,40267,--,36631,--,24481,--,22387,--,20150,--,17797,--,14648,--,13875,--,12161,0,11739,--,10626,--,9594,--,8097,--,7148,6252,5320,0,--,
固定资产净值(万元),141780,--,142518,--,129682,--,132000,--,127601,--,130419,--,121594,--,121754,--,105202,--,107576,--,72531,--,72148,--,51245,--,49395,--,38740,--,37060,--,35482,0,34596,--,23497,--,22615,--,22548,--,22548,20109,18708,0,--,
固定资产减值准备(万元),1393,--,1404,--,1318,--,1318,--,1343,--,1383,--,1346,--,1808,--,1777,--,1181,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,0,0,--,
固定资产(万元),140387,136713,141114,128773,128365,129486,130683,124956,126259,128401,129035,120584,120248,121640,119946,107187,103424,105327,106395,91161,72531,72656,72148,57946,51245,50839,49395,40615,38740,38709,37060,36041,35482,35077,34596,23979,23497,23749,22615,22688,22548,22656,22548,20109,18708,15077,15123,
