报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),6161,9760,8338,7571,3122,3578,2732,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),1772,2208,3499,1692,2405,2985,1851,
应收账款(万元),14240,13074,13724,9305,11195,13890,10655,
预付款项(万元),289,96,28,28,11,65,57,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,3,5,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),60,156,93,62,70,111,143,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),8196,7798,9875,5885,10077,7869,8752,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,16,42,--,6,
其他流动资产(万元),349,330,248,11,160,3358,13,
流动资产合计(万元),31067,33422,35806,24571,27082,31859,24214,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,198,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),--,14895,14178,--,--,--,--,
累计折旧(万元),--,5822,5308,--,--,--,--,
固定资产净值(万元),--,9073,8870,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),8977,9073,8870,9335,9493,7779,7891,
在建工程(万元),2224,1205,386,--,31,611,185,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),4204,4227,4183,1262,1276,1305,1335,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,103,163,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),106,93,104,72,94,176,174,
其他非流动资产(万元),781,300,75,121,223,541,126,
非流动资产合计(万元),16292,14898,13617,10790,11315,10515,9875,
资产总计(万元),47359,48320,49424,35361,38397,42374,34088,
短期借款(万元),--,1535,4900,5700,1000,--,600,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),3127,5235,780,--,987,2330,720,
应付账款(万元),6628,6592,11139,3233,6357,9625,7453,
预收账款(万元),37,2,15,20,74,76,177,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),789,591,596,607,659,634,657,
应交税费(万元),897,599,913,426,599,976,477,
应付利息(万元),--,1,5,12,--,--,1,
应付股利(万元),--,--,--,--,2750,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),174,182,1765,143,336,2949,3532,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),11652,14738,20112,10141,12762,16590,13617,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),31,33,36,39,42,48,54,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),31,33,36,39,42,48,54,
负债合计(万元),11683,14771,20148,10180,12804,16638,13671,
实收资本(或股本)(万元),6830,6830,6830,6830,6600,1263,1263,
资本公积(万元),15173,15173,15173,15173,6202,700,700,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),353,353,353,--,1502,1177,811,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),13320,11193,6921,3178,10715,17830,13555,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),35676,33548,29276,25181,25016,20970,16329,
少数股东权益(万元),--,--,--,--,577,4766,4088,
所有者权益(或股东权益)合计(万元),35676,33548,29276,25181,25593,25737,20418,
负债和所有者权益(或股东权益)总计(万元),47359,48320,49424,35361,38397,42374,34088,		
  
