报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),281777,284342,175974,142246,134916,19993,30958,19588,40769,68935,67039,65421,73577,44338,37847,54900,72448,68140,41003,23597,17474,31732,39924,9529,15961,26885,49786,34875,55973,22654,28277,11522,5676,15991,3921,4675,3990,2641,5379,6725,6179,6372,5558,5145,5364,6234,6428,8287,7476,4200,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),99,190,50,--,220,89,121,79,439,797,276,--,545,--,546,--,--,100,791,1070,1690,2358,1361,--,120,140,2863,3740,239,--,--,3312,100,135,--,0,--,0,38,0,--,--,--,--,--,--,--,--,--,0,
应收账款(万元),42467,43637,39790,43966,34260,40082,43465,49239,62867,54713,17901,13583,19248,12276,13791,10260,11968,11724,10729,6605,8917,10231,12778,12529,12280,12928,13724,8870,13524,6903,5489,7751,7939,6920,5068,4853,4867,4750,7097,6764,7698,7414,8847,8706,8500,7409,6033,4435,5173,7533,
预付款项(万元),2210,4447,5491,4518,4450,7122,8480,7212,4637,5071,7604,3078,4513,4828,6590,2852,4450,4445,3854,7243,5556,5813,8054,6275,4665,6888,7058,6884,22241,21917,21511,8961,8051,7801,1836,1193,1325,1555,2152,2484,2313,2341,2824,2933,2512,2713,3158,1896,1299,1987,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
