报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),12662,23182,5648,5835,1503,1776,3403,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),5899,2652,1105,1409,471,139,465,
应收账款(万元),17515,15056,14507,13284,9617,8664,7025,
预付款项(万元),476,785,325,251,202,289,268,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),964,757,616,656,736,607,469,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),14082,13145,13593,13101,13590,11996,7431,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),246,250,868,367,128,106,1218,
流动资产合计(万元),51844,55826,36663,34904,26247,23577,20280,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,116,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),--,15984,13554,12785,11882,10074,--,
累计折旧(万元),--,3732,3330,3003,2883,1754,--,
固定资产净值(万元),--,12252,10224,9782,8999,8320,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),14202,12252,10224,9782,8999,8320,7380,
在建工程(万元),76,76,73,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),18,18,19,20,23,74,84,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),769,406,294,112,25,163,153,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),119,116,115,170,201,154,83,
其他非流动资产(万元),1215,645,1122,635,238,165,99,
非流动资产合计(万元),16399,13514,11848,10719,9485,8877,7914,
资产总计(万元),68242,69339,48510,45623,35732,32454,28194,
短期借款(万元),2000,4300,3300,2300,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),6994,6767,7452,6236,1566,2218,2747,
应付账款(万元),6201,5063,4406,4919,6348,4895,3953,
预收账款(万元),1217,607,397,158,554,1697,506,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),430,466,422,402,448,403,321,
应交税费(万元),27,174,933,539,793,566,289,
应付利息(万元),--,4,3,3,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),545,1246,130,98,732,346,19,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1171,2214,1769,1822,1035,1537,1350,
其他流动负债(万元),46,46,46,26,18,18,12,
流动负债合计(万元),18630,20886,18858,16504,11494,11680,9197,
长期借款(万元),--,235,366,492,996,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),1656,1526,1200,1573,128,599,1367,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,393,305,191,223,141,102,
递延所得税负债(万元),382,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),2038,2154,1871,2256,1347,740,1469,
负债合计(万元),20668,23040,20729,18760,12841,12420,10665,
实收资本(或股本)(万元),10135,10135,7600,7600,7600,4329,4329,
资本公积(万元),25915,25915,11176,11176,11176,7598,7598,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),567,567,567,567,372,592,514,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),10927,9639,8280,7447,3796,7655,5178,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),47648,46363,27836,26908,22991,20118,17559,
少数股东权益(万元),-73,-63,-55,-45,-99,-85,-31,
所有者权益(或股东权益)合计(万元),47575,46299,27782,26863,22892,20034,17528,
负债和所有者权益(或股东权益)总计(万元),68242,69339,48510,45623,35732,32454,28194,		
  
