报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1564059,2406775,2356131,2263154,2399205,2788239,2832833,2478250,2510298,2135831,1871733,1803511,1836342,1364409,1193066,969308,826030,746123,380195,428172,631583,689863,509090,419976,347074,423905,260973,487120,601312,821996,862418,439199,659238,611175,331985,346050,401200,285539,182318,162416,203059,232692,122811,158371,246830,272302,180566,182235,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,33,--,0,--,153,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收票据(万元),1647932,1839048,2620024,2915648,2136436,2173532,2345208,2900254,2010393,1983324,2287162,2268310,1667947,1762615,1822222,1778016,1375432,1291362,1279417,1127221,813011,902461,1040643,936434,584775,659622,670147,569152,462607,577943,739283,882183,463079,606745,764975,701979,429998,417993,309207,193408,102372,191395,223548,159662,109820,145303,255837,203102,
应收账款(万元),236424,192573,205761,180681,199649,190003,242742,149884,151841,147993,126988,87548,85385,75412,154814,75888,64453,74245,69901,38002,76508,75736,58529,43838,68609,69197,36403,50571,61173,61366,118664,40401,54019,81231,76825,13978,45319,44221,31177,39867,68135,60387,72166,69839,66335,93864,39086,48611,
预付款项(万元),107771,100403,145765,110224,183213,127448,132269,106081,87994,99081,67005,85207,95983,84057,90369,83975,106759,76848,90763,69873,53874,42982,48570,49904,49338,26669,36651,32062,32517,30907,50480,29780,39936,41835,41515,43136,23417,18509,22266,26427,30587,35544,40137,37061,27215,29038,40580,26258,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收利息(万元),--,5508,5751,4218,2820,6627,3707,1932,685,1688,3436,1530,3864,2283,2208,2208,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,2368,2368,2368,213,345000,--,--,365000,--,--,--,--,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,--,0,--,--,--,0,--,0,--,0,--,0,
其他应收款(万元),222095,209654,205727,164528,118569,110996,183491,140340,113148,123747,129973,100149,33332,45691,42579,26046,28981,27947,14159,20801,37794,24235,35416,13386,16376,30353,20063,11740,51942,36649,83689,11766,16651,12530,29925,7191,9853,7111,8629,9452,31366,18462,86549,15073,18669,25007,18009,17171,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
