报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),36528,38435,34361,33515,43780,50463,45417,44799,48210,52573,52064,54335,54503,61983,59087,66645,65876,71750,60653,70745,69575,82376,78715,79310,83216,85815,81355,82286,87123,91731,7426,8967,8339,3891,1124,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),1410,1973,1292,1670,1215,1558,2745,3664,3143,3678,2445,2345,2271,2196,1006,1539,798,1034,679,751,348,463,247,158,223,194,--,--,--,--,0,105,0,0,0,
应收账款(万元),25549,29181,24220,24848,19768,21921,22237,23714,19346,21683,21602,19805,17779,17518,17028,15975,12566,12190,11320,9883,6179,6860,6840,5706,4945,5095,5033,4854,4189,3969,3398,2295,1984,1791,954,
预付款项(万元),4649,3921,5093,4528,4644,2505,3649,2060,1301,2729,2688,2155,2714,1939,6013,2139,2137,1261,2596,1498,762,331,953,757,820,277,654,882,426,514,2283,2974,2489,71,90,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),361,254,145,107,89,79,54,2598,2358,2152,2022,2986,2625,2210,1947,1615,1269,813,620,245,668,2314,1850,1505,1167,1845,1295,882,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),1235,482,1212,1132,1857,788,1508,972,850,995,1374,1344,1780,1128,1623,1681,1536,706,1011,873,673,399,391,326,316,314,415,446,772,379,302,273,245,594,1745,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
