报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),9305,12773,15663,11168,8667,11191,12912,10755,6131,9993,12673,9176,8901,12124,14826,13592,9527,13743,16953,15888,15098,14179,18305,15832,17208,18110,20044,18754,21442,22991,26445,26241,25805,26539,27872,1087,1412,2754,1000,1740,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),3098,2515,6613,2355,4581,4792,8316,5758,7324,8050,9323,3612,3480,2788,4415,2224,3792,4560,6447,2615,3584,5488,6150,3370,3433,3039,4435,1112,1553,672,1804,672,338,518,712,256,532,570,364,112,
应收账款(万元),18100,15441,14605,18138,18460,14898,13528,18382,17013,14744,14189,18556,17188,13925,11840,12584,11594,9076,8065,11779,10039,8670,6701,10236,7458,6202,4994,7014,5645,4481,3440,6262,3829,2760,2999,4583,3284,2038,1330,1403,
预付款项(万元),1009,1205,478,281,654,798,526,774,526,646,452,470,424,445,615,1769,2245,3198,2148,4904,3990,2883,2748,5132,4168,3901,3327,5262,3310,3362,2414,801,1181,589,379,130,73,155,329,16,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,1,--,--,--,15,--,--,--,8,--,120,--,14,--,215,0,2,0,2,2,11,--,--,8,15,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
