报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),1036875,964311,961725,1117647,1072990,931060,1044572,1341017,1230568,1292706,1227220,1212662,977849,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),68360,96389,119691,123559,53372,49894,30000,--,19894,11040,--,--,10000,
交易性金融资产(万元),57699,138038,202166,199875,145116,144717,148968,131097,111841,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),33158,39794,38592,47070,44548,54714,50351,40715,39159,31329,29058,28001,18233,
应收股利(万元),--,--,--,--,--,--,545,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),145768,--,--,--,--,--,--,--,--,184900,154890,511200,90000,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
发放贷款及垫款(万元),5230386,5177831,5134703,5037236,4919933,4907647,4757006,4801969,4688759,4680083,4297968,3818904,3482893,
可供出售金融资产(万元),2389336,2163004,2253711,2280578,2497498,1667282,1529838,1278025,793266,1068472,519741,599855,45201,
持有至到期投资(万元),1380461,1519526,1370683,1228202,1129178,1333578,1358667,1041658,939867,846952,962102,709653,765222,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),19570,19570,18862,18724,17627,17627,16904,16805,15905,15448,14139,13370,12069,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),7045,7176,7310,7439,7572,7702,7833,7965,8227,8490,9016,--,--,
固定资产原值(万元),--,107611,--,101087,--,--,--,93570,--,80628,73055,71066,62788,
累计折旧(万元),--,47763,--,44217,--,--,--,37280,--,32004,26410,24051,19477,
固定资产净值(万元),--,59848,--,56869,--,--,--,56290,--,48624,46645,47015,43311,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),60975,59848,86822,56869,76280,53890,54842,56290,59477,48624,46645,47015,43311,
在建工程(万元),44245,37730,--,28230,--,21641,20383,13982,--,11423,10405,11224,10211,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8715,9071,8909,8916,8087,8471,7980,8295,7806,8299,7913,7885,7663,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),85614,79979,71144,68778,65164,59170,61862,56875,50340,42814,38706,23184,11432,
其他非流动资产(万元),47118,42286,19193,8672,14367,11954,11560,11038,14420,8458,6067,6664,7482,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
资产总计(万元),10730653,10471278,10433998,10408489,10325330,9550878,9407510,9047841,8297465,8358644,7604423,7337266,5629614,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),14409,29912,28509,40747,38248,28756,42376,55659,54538,47411,2100,12000,1000,
吸收存款及同业存放(万元),7889118,7664045,7615998,7461952,7342466,7101734,6944171,6797946,6553359,6341970,5885769,5527173,4764768,
拆入资金(万元),87301,48807,35519,3469,10017,--,--,2446,--,--,4328,--,6301,
交易性金融负债(万元),--,107699,--,--,--,--,20070,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),1320613,1267093,1325610,1319850,1432376,1307750,1418240,1134000,803200,1108460,1001500,1169770,342216,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
