报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2934645,3358606,3216399,2656376,2788405,2579306,2674962,2715691,2840878,2502358,2311281,2026647,2108754,1642702,1630739,1535974,1782282,1577781,1091760,1089660,1213165,992963,995864,916398,896071,753407,812267,772164,1034503,950634,1078195,1075020,1375430,1478881,1287647,1227302,1492513,1106549,1253926,1026879,1144942,841550,937661,510524,502027,236740,249383,281749,709786,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
拆出资金(万元),30000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
交易性金融资产(万元),312284,12428,21983,3349,3380,3559,3950,6199,5966,5569,5344,5736,3608,4169,832,4,5655,3454,2603,3003,2661,3006,2689,2714,3031,2690,3619,5518,6497,9084,8886,3010,5659,1970,1935,461,470,34,32,27,17,22,32,89,89,4,4,4,4,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收票据(万元),--,325468,--,477303,475218,434632,423411,435976,491779,423594,370068,418160,434096,410763,341474,335544,262699,252629,314163,353017,278486,265002,260716,256758,256876,307627,254475,191499,224035,162921,178414,129933,138194,110374,141466,101101,98698,107942,50084,50218,14335,65456,60474,59549,75526,2917,2818,1582,45477,
应收账款(万元),--,1279409,--,1336099,1317879,1442876,1492832,1517320,1595448,1670130,1748873,1801325,1729019,1545535,1626808,1623413,1769847,1751870,1776798,1733040,1703248,1608775,1513637,1491578,1499123,1500499,1504231,1373186,1424009,1481112,1406863,1269726,1170889,1115207,1138268,1011496,989669,1106297,972226,943801,929726,917401,833190,866009,777608,175450,139081,125539,531172,
预付款项(万元),191334,233427,146651,196831,229999,199528,188245,207315,251394,251758,266633,303467,329996,336376,400945,388982,421053,481692,431821,473133,471652,554838,537262,562311,578463,629824,594163,615753,572831,825520,765857,774039,751588,854475,879788,879549,790063,1088407,1011029,971132,861569,964073,832335,753487,528559,134927,141566,127291,496936,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收利息(万元),--,21628,--,39087,43393,38738,44134,31988,37316,26521,29548,22165,29721,22077,24223,15721,15396,6901,11963,7362,10162,5082,7186,3975,6174,1162,2628,3569,7638,1097,1620,1994,4133,1995,4011,3886,4669,--,0,1368,1368,--,--,0,0,--,--,0,0,
应收股利(万元),--,--,--,--,3733,--,--,--,--,--,--,--,--,--,523,--,--,1373,4,4,4,240,14,14,14,376,647,--,--,--,--,--,--,--,725,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
其他应收款(万元),--,--,54795,25045,19338,30105,31582,29350,24514,33986,34912,22032,36630,40677,33746,29189,28241,40119,38635,33302,35296,42591,44354,39768,32569,39504,30676,36433,30926,51992,42864,50080,41973,43834,49795,44926,40442,58196,36414,22887,14684,29480,18653,24763,17584,7501,8524,9101,21106,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
买入返售金融资产(万元),174413,69573,237177,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
存货(万元),1387399,1338647,1311595,1856878,1858090,2059114,2110053,2216595,1987105,2604190,2579026,2787468,2689959,3167407,2990015,3242147,2964099,3092860,2893927,2835657,2730184,2984846,2982686,3163508,3190109,3256728,3386633,3640913,3585992,3980340,3844367,3807896,3458041,3408675,3112013,3074463,2857942,2687847,2417237,2348667,2149832,2013930,1605037,1423760,1352587,324828,322914,315900,1007755,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
一年内到期的非流动资产(万元),39650,42500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
其他流动资产(万元),47044,260468,193901,30418,30818,36347,40601,30393,29308,22197,23094,17507,33537,133,106,837,--,162,125,60,--,--,--,--,--,15,--,--,--,22,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
