报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),25123,46639,33247,47909,32647,53306,31738,35426,37402,46039,46621,63382,57119,59703,75662,86530,9583,14059,13671,24376,18202,24516,2622,4665,10084,4587,3172,4137,3929,5472,7986,5073,4379,5773,7323,7249,1323,814,1860,826,347,1931,2139,1082,946,1086,797,462,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收票据(万元),--,--,80,50,33,--,--,500,80,--,170,1070,--,50,4925,5055,86,372,--,652,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收账款(万元),69764,63488,58929,71534,20411,17220,13169,15906,19110,16480,13989,19698,14174,18809,12837,15337,6339,4789,9375,6526,3958,2453,4964,5256,4381,4832,6168,7069,4439,2756,4769,2876,1952,1332,3112,2370,2464,2197,2580,2404,2309,2019,2633,4531,5172,4312,4255,1722,
预付款项(万元),51364,48487,40811,28373,34074,26878,23003,17554,34910,24719,28264,12134,16959,15059,24823,15047,24972,15552,19856,16288,18459,18190,7777,3523,14124,11365,9912,5668,7171,8856,8562,6413,3307,2984,3522,2694,4434,3322,7619,7734,7674,7877,2710,3074,6636,5973,7090,11946,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
