报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),136767,58212,53689,43841,33955,12787,5593,15316,31897,10858,8005,867,210,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,30,210,1120,35,270,55,460,--,450,1321,--,42,
应收账款(万元),77036,87939,83261,86745,81569,22037,46089,13736,16669,11338,17056,4751,5228,
预付款项(万元),80,85,141,102,2,41,77,15,2,1,--,10,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),8527,4434,4408,3848,4140,4120,3882,1728,4609,1396,1065,2163,1173,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),92597,62645,58530,63205,67287,111174,87088,79021,39426,24369,10665,12998,7936,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,9,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),315006,213346,200249,198862,186988,150429,142783,110277,92603,48411,38111,20788,14591,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),16451,16451,16451,16451,10662,118,118,118,118,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),30476,25079,24167,23879,24729,45981,21142,11856,3301,3806,1650,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,150,150,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,--,--,2834,2762,--,2681,--,--,1546,--,--,--,
累计折旧(万元),--,--,--,1134,967,--,788,--,--,276,--,--,--,
固定资产净值(万元),--,--,--,1700,1795,--,1893,--,--,1269,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1766,1717,1698,1700,1795,1806,1893,1844,1777,1269,632,157,196,
在建工程(万元),201,176,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),17,19,21,25,35,39,39,41,48,9,6,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),131,132,133,133,136,138,139,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1095,1104,1115,1210,1905,2004,2045,1162,778,165,251,103,93,
其他非流动资产(万元),--,--,--,--,--,--,--,600,--,--,--,--,--,
非流动资产合计(万元),50137,44677,43585,43398,39262,50085,25376,15621,6023,5400,2688,260,289,
资产总计(万元),365144,258023,243834,242260,226250,200514,168160,125899,98626,53811,40799,21049,14880,
短期借款(万元),4700,5700,7700,7700,17950,22050,19950,13500,7000,4000,2300,2000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4550,17242,20638,10715,4129,6620,2183,3041,3335,7931,1400,--,--,
应付账款(万元),103646,87411,74134,86297,86381,72048,61147,36854,32484,18736,19189,11943,9936,
预收账款(万元),5,17,930,1972,89,--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),537,511,334,1067,1237,641,994,794,681,146,327,159,74,
应交税费(万元),7133,7554,5184,5063,9767,8374,8460,5752,2807,1957,1513,1509,807,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3692,2522,4302,3197,2811,9170,1228,3031,1579,605,543,158,443,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),6750,3918,3763,3830,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),131014,124875,116984,119841,122364,118902,93961,62972,47966,33374,25271,15769,11260,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),131014,124875,116984,119841,122364,118902,93961,62972,47966,33374,25271,15769,11260,
实收资本(或股本)(万元),22760,17070,17070,17070,17070,15740,15740,15740,15740,6820,6820,2000,2000,
资本公积(万元),115143,27132,27132,27132,27132,13832,13832,13832,13832,5952,5952,--,500,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7561,7561,7561,7561,5782,4449,4341,3093,1923,217,217,275,75,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),87743,80443,74752,70313,53568,47258,39885,28545,17912,7162,2215,3005,1045,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),233207,132205,126515,122075,103552,81279,73798,61209,49407,20151,15204,5280,3620,
少数股东权益(万元),923,943,335,344,333,333,401,1717,1253,285,323,--,--,
