报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),18931,11136,28787,3708,2928,3946,10372,11033,13253,6943,27894,4233,5270,10192,30021,28674,27063,31416,24699,32527,38591,64664,22472,43061,62269,41966,58360,77418,5814,10425,9146,17981,17873,27414,17583,18608,924,2247,1008,5188,3606,6145,6962,18,1045,1010,186,421,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,0,--,--,0,0,0,0,0,
应收票据(万元),8541,34850,2994,2764,4736,4585,145,627,545,646,328,405,6746,5601,4149,4588,6449,8329,351,508,986,1181,285,816,805,170,267,107,649,249,33,278,159,106,157,0,37,796,0,25,0,0,0,0,45,0,5,0,
应收账款(万元),28786,23793,45472,43955,44537,48562,36820,30490,40909,36806,29467,39338,40801,49765,44978,38889,33104,23599,11479,11028,11434,12548,9940,9693,9934,9762,9397,8480,9970,9569,9888,7899,8024,7821,5731,5456,6417,6258,5982,5839,5640,4497,5425,4316,3466,3035,1982,2142,
预付款项(万元),11281,7379,9411,8333,4734,5465,4694,4250,11431,5569,6564,995,297,254,4878,716,1982,212,446,233,1001,393,43922,42857,42432,34655,27179,31313,21950,16906,15205,16976,12975,12960,11488,9008,5468,4953,6534,3997,10415,9026,5627,3471,2976,2405,2002,2470,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,
应收利息(万元),-1,2,2,2,2,19,2,5,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,483,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,--,0,--,--,0,0,0,0,0,
其他应收款(万元),2653,2834,2627,2229,1745,2142,4648,4456,9265,2339,14586,3459,5875,5123,802,572,1702,1218,4049,393,1058,1736,6231,7223,3789,3360,20353,16011,13694,13505,1249,30,69,287,255,428,367,383,212,22,300,50,4,264,295,274,365,160,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,0,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,0,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,0,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,0,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,
存货(万元),21416,20926,35175,29580,27732,20919,35921,32514,30136,26761,25088,35495,28748,24613,25027,29035,32129,28863,26448,22406,27391,27531,32185,30471,32714,31200,24445,18584,13994,14635,10672,9938,10014,9113,9782,9057,8118,7898,4063,4168,4745,4369,2396,2087,2260,2806,3620,2033,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,0,--,--,0,0,0,0,0,
