报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2038962,2745945,1853123,2402822,2660853,2639491,2379258,1715287,1804110,1534042,1581783,1885501,2023432,1579099,1322800,1336285,1129166,1231774,1542726,1589298,1702659,1779818,1641712,1756982,1887772,2136838,2193122,2304232,2463087,2594637,2278324,1340356,1163662,964198,667819,735991,713701,669727,733382,679386,511857,447420,337630,398483,365687,410548,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
交易性金融资产(万元),261014,223128,281351,166998,226612,185599,155854,260065,264428,16079,121212,105744,90805,216896,163198,106162,52312,18542,21531,63006,70724,53104,24465,12425,13291,15674,17932,56930,16736,41017,10166,9888,2257,3075,4616,9245,11677,12662,3197,2117,--,0,703,0,13,504,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,
应收票据(万元),619972,617035,642521,559166,588560,577199,560421,426736,401317,395744,526117,428886,583733,473677,511057,493194,584087,549817,519760,487151,649996,682272,506238,401709,572251,675549,545457,271107,301560,256726,235929,85030,76126,95400,86499,53224,54095,68929,69937,43651,54636,82581,108207,46514,61477,74297,
应收账款(万元),1265940,1474722,1669505,1421342,1208703,1385994,1476938,1468237,1354090,1330778,1625624,1479622,1371000,1330881,1369663,1156286,1097872,1026713,985353,826265,763373,785401,829941,659792,637944,660327,701973,576107,537816,554162,544903,487364,518033,574103,565892,490513,363911,496514,516201,504853,380398,447785,486105,440819,403368,556891,
预付款项(万元),97404,91022,85148,83110,89595,88696,104898,52053,55553,65663,98877,63028,64512,56922,87548,84227,67421,55394,139158,82681,76920,60193,82618,81880,76314,92210,156080,149973,207725,66993,72199,44775,84991,62889,46338,26756,29450,24763,32279,31706,32100,32241,41618,28897,36271,28259,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31143,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
应收利息(万元),5233,5362,5922,8810,13096,8009,9346,8012,6498,4935,8968,11913,14267,17751,16379,11038,13624,13001,14519,15129,16054,22259,22059,21088,16844,21824,20355,16780,14294,14353,8898,5351,2534,1877,1577,4075,6274,6127,3022,1798,907,742,507,297,200,121,
应收股利(万元),984,1110,1915,4269,3738,6186,4090,5053,487,419,83,6083,3546,83,0,1584,--,--,--,1842,0,0,0,0,83,1308,--,1490,--,--,--,1547,--,0,1230,1913,2421,2419,0,0,--,789,--,0,0,0,
其他应收款(万元),495505,385359,415561,372130,404625,384394,481160,367403,418226,426274,390733,373675,547938,375765,411657,340212,389401,316230,523025,573587,374175,352208,290671,286873,270242,220316,180391,158480,164235,155848,136987,119683,119010,95036,97147,106238,103217,88849,103426,106213,116042,106493,60466,81850,87119,96841,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
存货(万元),1200174,1294630,1224691,1274484,1401476,1282504,1137277,1020018,949046,902856,1011660,1068021,963622,942315,1121144,1017246,934122,1218300,1343737,1317074,1268888,1195612,999552,866617,834471,847157,750848,730162,618938,768876,737527,748213,744766,663608,516623,424560,369967,455399,490779,492607,492517,498372,441714,375088,390138,516174,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20000,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
其他流动资产(万元),1896209,1166632,2341981,1693025,1268323,1025477,1093272,1080189,992700,675442,1142236,1033769,683358,525603,766843,539684,425530,324967,394394,349700,251448,152000,70500,110500,60079,120000,--,13000,13000,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
流动资产合计(万元),7881396,8009591,8521717,7990963,7865582,7592232,7402515,6419769,6246454,5374949,6507294,6474778,6346215,5548030,5770288,5121174,4693535,4792862,5484204,5337217,5174238,5117924,4467756,4197867,4369292,4822347,4586158,4278260,4337392,4452612,4024934,2842207,2711379,2460186,1987741,1852516,1654713,1825388,1952223,1862331,1588457,1616422,1476949,1371948,1344274,1683634,
发放贷款及垫款(万元),59032,55513,56296,42731,31192,4705,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,
