报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),12536,39695,8605,10845,6056,7032,8226,4600,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),3461,2038,3087,3194,3087,979,1601,2573,
应收账款(万元),10269,9853,8933,6102,6606,4878,3353,4127,
预付款项(万元),2460,1465,109,204,34,63,168,60,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),50,37,285,282,328,406,159,109,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),16567,11996,8727,10113,8064,7288,3282,4125,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),23300,--,--,--,--,--,--,--,
流动资产合计(万元),68643,65083,29747,30740,24175,20646,16788,15594,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),266,247,263,267,228,63,25,66,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,7102,7062,6869,6776,6635,--,--,
累计折旧(万元),--,1090,1014,944,725,506,--,--,
固定资产净值(万元),--,6012,6048,5925,6051,6130,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),5950,6012,6048,5925,6051,6130,529,533,
在建工程(万元),--,--,--,89,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),99,95,101,36,31,9,16,23,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),361,386,365,252,282,358,44,77,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),152,148,110,111,98,136,62,89,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),6827,6889,6888,6679,6689,6697,675,789,
资产总计(万元),75470,71972,36634,37419,30864,27342,17464,16383,
短期借款(万元),2500,2200,2200,2200,1500,2300,3000,2500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),1777,1133,1912,864,508,699,498,--,
应付账款(万元),6270,5047,2050,5706,4742,4535,1268,1160,
预收账款(万元),58,176,61,107,344,254,36,339,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),--,212,180,236,186,--,--,--,
应交税费(万元),551,457,1251,200,481,569,351,486,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),240,729,293,172,138,1544,159,200,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),217,325,433,542,433,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),11613,10279,8381,10027,8332,9901,5312,4686,
长期借款(万元),--,--,--,--,542,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),296,296,176,176,176,60,110,50,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),296,296,176,176,718,60,110,50,
负债合计(万元),11909,10575,8557,10203,9050,9961,5422,4736,
实收资本(或股本)(万元),10000,10000,7500,7500,7500,3900,1000,1000,
资本公积(万元),36089,36089,6899,6899,6899,10499,0,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1253,1253,1253,1253,693,267,500,500,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),16220,14055,12427,11565,6722,2716,10541,10141,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),63561,61397,28078,27216,21814,17381,12042,11641,
少数股东权益(万元),--,--,--,--,--,--,--,7,
所有者权益(或股东权益)合计(万元),63561,61397,28078,27216,21814,17381,12042,11647,
负债和所有者权益(或股东权益)总计(万元),75470,71972,36634,37419,30864,27342,17464,16383,		
  
