报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),167929,167829,93102,131769,250957,270214,286252,314114,291806,304613,383189,65675,52227,45915,16683,27668,26622,28007,8701,33368,14803,16555,10086,11919,18176,23667,36232,36501,44584,28527,25415,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),305,297,1214,748,3848,11510,20821,--,195,477,210,182,431,203,8,521,65,--,--,--,--,--,493,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,200,787,343,120,607,2995,991,1381,13284,20314,61161,78975,72267,67135,15758,1696,6557,17893,25027,3749,4336,3315,2273,1322,45,8,
应收账款(万元),30166,59955,97867,101325,77475,96224,93509,110275,63989,68149,121036,111937,39192,122174,76763,31092,22520,21648,40173,31361,36174,31466,30864,43705,61421,36443,41009,25900,15586,17689,6721,
预付款项(万元),93248,42221,81163,75134,56630,75330,45065,19858,37247,15492,22297,35655,26465,4381,26682,31996,13092,8688,17134,16154,18359,9859,21102,9391,26242,51364,26671,17524,4891,14872,10748,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,5192,7162,7480,6948,6188,8547,6590,5917,5531,3631,4718,3185,3468,2051,1854,4882,904,2058,2650,2345,1852,1435,1332,1354,614,650,412,349,229,303,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),45710,19982,57780,73013,100272,33259,55015,35342,35514,13025,12215,11369,31826,3399,30723,23579,24419,18048,29612,23932,26067,30101,35834,36459,44941,30706,38740,18264,17687,11024,16472,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),82606,97943,116219,123288,36782,16302,11983,4422,3455,6317,797,4530,3485,42526,41352,31459,1342,1882,2277,2094,1331,5008,16,58,8,29,123,34,6,--,32,
流动资产合计(万元),426325,393419,455439,512757,533587,509903,521979,490944,438241,414210,546370,235056,158192,235350,214575,209331,171917,151444,167089,125317,100776,101397,117722,127890,155891,147159,146740,100908,84425,72386,59699,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,77535,--,72629,--,72937,--,23767,--,26094,--,24838,--,24828,--,24899,--,24868,--,24887,--,24839,--,24317,--,23601,--,--,23480,23403,--,
累计折旧(万元),--,11123,--,11496,--,10207,--,10351,--,11152,--,10530,--,9900,--,9368,--,8724,--,8117,--,7505,--,6865,--,6294,--,--,5064,3867,--,
固定资产净值(万元),--,66411,--,61133,--,62731,--,13416,--,14942,--,14308,--,14929,--,15531,--,16144,--,16770,--,17334,--,17452,--,17307,--,--,18416,19536,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,66411,59269,61133,62028,62731,13120,13416,14618,14942,13997,14308,14620,14929,15214,15531,15823,16144,16451,16770,17016,17334,17676,17452,15062,17307,17544,17823,18416,19536,10477,
在建工程(万元),--,41718,28777,12482,3117,682,50261,50107,50049,49841,--,--,--,--,--,--,--,--,--,--,--,--,2,612,2505,490,310,310,--,--,1559,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),35407,35739,35975,36305,36636,36965,37292,37622,37953,38284,2593,2611,2629,2648,2664,2685,2698,2719,2740,2761,2781,2802,2823,2844,2835,2855,2873,2890,2927,3005,4,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),19516,19516,19577,19577,19578,19578,19516,19516,19516,19516,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,0,10,19,29,40,50,64,77,90,101,113,125,46,55,64,12,16,20,24,27,31,37,45,56,14,19,24,35,56,15,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),736,710,765,1416,1742,1585,1592,1363,1537,1562,1160,1316,1219,1232,553,567,376,311,266,219,187,178,146,134,125,363,183,167,450,70,125,
其他非流动资产(万元),224,5224,5116,5078,69,35,--,--,--,--,30000,30000,30000,30043,31500,4500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),171576,169319,149489,136012,123202,121615,121832,122090,123749,124234,47851,48349,48593,48898,49986,23347,18910,19191,19477,19773,20012,20345,20684,21086,20583,21029,20928,21214,21828,22666,12179,
资产总计(万元),597902,562737,604928,648769,656789,631518,643812,613034,561991,538444,594221,283406,206785,284247,264561,232678,190827,170634,186566,145090,120787,121742,138407,148976,176474,168188,167668,122122,106253,95052,71878,
短期借款(万元),134333,123072,140534,156475,118104,136764,116265,125123,79036,74350,95099,97853,43974,117447,64775,23181,16295,17000,17000,26880,22000,31000,33795,40035,56790,50730,62380,45540,41754,24930,21910,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),702,1,103,233,27,1062,908,771,13,172,91,1226,--,154,20,--,202,--,118,184,3,--,--,9,10,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,12500,--,12500,19630,10130,10130,12130,19999,18999,20000,25000,21900,3900,2977,2977,0,--,--,--,6343,11343,4000,5031,8094,6000,17445,12250,
应付账款(万元),--,18959,--,24550,9460,7861,15907,2449,15586,13595,59598,50156,10614,41629,43026,80831,83416,68254,73579,31126,13791,4835,14641,14355,19631,15989,7259,7382,751,1688,376,
预收账款(万元),3613,891,7513,32456,65943,27318,38312,3552,17277,1981,9048,13096,32268,2955,22031,22493,4537,439,6707,2231,1348,4509,6595,985,2278,5161,1661,1670,1406,1274,3423,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),205,363,185,166,162,230,29,118,109,168,28,40,53,60,21,42,105,0,4,121,117,0,2,115,109,--,3,39,150,154,361,
应交税费(万元),590,806,834,580,1365,1358,830,374,546,773,369,211,282,1284,205,332,214,245,417,291,-488,27,-397,-325,-2402,1745,834,416,803,2536,-92,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,529,--,--,--,--,--,--,--,222,--,--,--,--,--,--,--,1010,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,1197,8579,7555,20257,18407,28364,30737,11417,11120,1852,28259,28528,28687,30842,3719,790,839,2647,1319,1333,425,646,1087,689,887,929,762,882,802,759,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,2500,2500,2500,2500,2500,2500,2500,1300,1300,1300,--,1000,
其他流动负债(万元),--,--,28,--,--,--,--,--,--,--,--,37,--,--,--,--,--,--,71,--,4,0,--,65,--,--,--,--,--,--,8,
