报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),63648,102242,72517,121030,133189,114707,95885,115911,89434,119420,98472,82008,107189,85805,85490,102004,110203,105452,104246,125802,107188,128991,123302,102962,107226,49842,42185,41103,37554,12072,7652,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,407,968,1367,716,730,--,84,304,1618,--,--,--,455,--,--,--,100,100,--,--,--,--,0,--,--,--,--,--,6,--,
应收账款(万元),41255,44429,40244,26575,21794,19928,18241,16431,2241,2783,1672,1808,1333,2156,1429,1487,1565,1827,1096,959,891,1372,619,761,314,216,1774,--,--,254,5811,
预付款项(万元),10348,6669,8234,7653,4857,2392,6073,5112,6672,4674,10168,12464,17765,9814,12377,11849,10014,7756,11515,7397,7039,8238,5171,5650,5132,4860,4272,2175,2025,1499,4471,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),788,781,608,762,703,513,672,724,344,171,37,326,341,1522,1384,1629,1682,2777,2932,2427,2150,2107,1311,712,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,13,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他应收款(万元),4144,3549,4089,4722,4932,4037,2441,2191,1488,1726,1641,1268,1078,1215,1231,1371,1388,1106,2033,721,813,761,1907,1748,1966,1462,1452,1508,1490,4964,5773,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),13836,14620,13661,13125,14433,12115,10589,8220,8990,7878,8053,7477,7991,6903,6696,6730,6591,6519,6404,5322,4301,3281,2799,2633,2664,2801,2386,2348,2067,3919,1486,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,23000,23000,53000,68000,--,--,--,--,12000,43500,43500,43500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),34508,8657,4556,1525,2073,2199,206,184,216,345,10156,14129,36056,60361,39460,27347,15487,33883,18637,3940,8309,8660,4000,9017,--,195,195,--,--,2,13,
流动资产合计(万元),168526,181354,167878,199757,235696,224620,134108,148857,109689,138614,142198,162981,215252,211730,148081,152417,146932,159421,146963,146569,130690,153411,139108,123482,117302,59375,52264,47134,43135,22717,25207,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),14508,14867,14017,15286,15488,15549,10785,10709,9789,8312,6997,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28500,--,--,--,--,0,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期股权投资(万元),109,113,30115,117,87,80,77,77,2149,2137,3262,3217,2100,2101,2105,2249,2209,2357,2227,2233,2201,2148,150,150,150,--,--,--,--,--,46,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),282,286,291,295,299,303,309,312,316,320,324,328,333,337,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,91098,--,86931,--,86202,--,81341,--,63822,--,54522,--,51899,--,48638,--,45583,--,31150,--,28033,--,22633,--,21108,--,18744,16072,--,--,
累计折旧(万元),--,29012,--,25069,--,22680,--,19811,--,17225,--,14825,--,12431,--,10312,--,8346,--,7187,--,5875,--,4944,--,4138,--,3249,2448,--,--,
固定资产净值(万元),--,62086,--,61862,--,63523,--,61529,--,46597,--,39697,--,39468,--,38326,--,37237,--,23963,--,22158,--,17689,--,16969,--,15495,13624,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),60993,62086,61130,61862,62382,63523,60384,61529,48368,46597,39132,39697,39746,39468,38337,38326,38149,37237,25893,23963,22227,22158,17732,17689,16801,16969,15773,15495,13624,7629,4128,
在建工程(万元),16295,14714,12569,9209,7816,7133,9982,7221,16162,19623,18199,15915,14498,16087,11400,8135,6189,5473,9866,9402,10487,8838,7184,6042,4869,3487,2468,1483,2105,2762,3571,
工程物资(万元),--,--,--,209,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,36,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,19,5,5,--,--,--,--,--,--,--,--,--,--,--,0,--,-0,--,--,--,--,133,-6,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
无形资产(万元),20816,20164,22089,17615,22445,17880,17841,17980,18079,18168,9578,9658,3923,3975,3650,3694,3738,3783,3163,3194,3228,3232,3237,3257,3563,4353,4387,4286,2726,984,956,
开发支出(万元),31372,29275,25304,21605,19557,17268,14956,13344,12112,11402,11224,10071,9569,8612,7415,6900,5690,4621,907,723,547,538,513,454,369,334,212,347,352,316,316,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),422,378,292,251,232,19,33,30,47,25,84,46,51,52,109,96,110,114,83,92,91,98,64,67,70,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5302,5567,3973,2912,2391,2351,1100,1403,953,937,1035,976,1195,1180,1342,1596,1591,1501,1894,1777,1735,1153,523,506,631,631,611,620,609,187,177,
其他非流动资产(万元),102895,82078,48883,50034,7941,22709,91737,76285,77290,76619,48355,37371,6382,3950,53924,32563,31556,31211,3604,4077,3053,3016,6058,4691,3887,3121,--,1602,437,345,969,
