报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),38584,106682,105980,128698,125755,106469,112743,121838,145508,82664,131141,114516,116456,47913,60214,10523,16924,7963,6097,5898,10826,9737,4850,2992,6789,3502,3832,4816,7307,4643,5354,6161,8674,6580,9511,6814,7406,4847,7954,7681,8482,7818,6465,6291,2379,2104,2392,2162,6656,
结算备付金(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
拆出资金(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
交易性金融资产(万元),0,0,0,--,0,0,0,0,--,0,0,--,--,--,0,26900,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
衍生金融资产(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收票据(万元),2298,2355,2157,661,674,58,52,77,98,29,101,43,79,82,54,95,118,521,549,24,35,62,48,16,42,36,18,17,16,14,22,5,57,48,5,64,188,120,69,247,262,262,13,313,548,478,133,222,416,
应收账款(万元),68766,89999,100074,95629,94418,94947,93776,84718,83743,118437,96125,75491,69804,72233,67935,61748,55075,53201,50034,44301,42566,38406,37204,31441,28091,27915,26902,23614,22046,20654,20630,19542,17213,17962,17008,15823,14932,16457,15787,14710,13647,14362,14421,13078,12244,11594,11263,10256,9524,
预付款项(万元),3224,6069,5548,5434,5695,10868,9773,11154,9083,18514,11663,15226,11738,9646,9276,11932,7957,8285,7039,4889,5156,5498,7710,8593,2674,5143,3348,3822,2941,3135,3750,3561,4379,3693,4094,3179,2548,2579,2495,1991,1462,792,924,684,613,1259,1494,1268,806,
应收保费(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收分保账款(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收分保合同准备金(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收利息(万元),58,--,365,564,376,488,190,384,115,0,7,10,7,102,41,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,1,3,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收股利(万元),0,--,396,--,0,0,105,0,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
其他应收款(万元),--,5392,5709,7045,4735,8895,8826,7217,8257,18979,10809,10740,9500,10648,10863,9955,9910,7631,4613,4854,3854,5521,4306,4246,2927,5351,1365,3001,2780,4003,1485,3696,2491,1889,2758,3290,2512,2946,2719,2328,3161,3711,3667,2850,2687,1699,1714,3893,1829,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
买入返售金融资产(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
存货(万元),16131,22329,20289,19109,20323,19591,19651,19309,21777,18282,18354,17737,15554,17404,14413,14634,14202,14791,11477,10146,9921,12687,8902,7108,7642,6255,6319,6675,6658,6012,6149,5165,5041,5342,4792,4369,4504,4325,3696,3261,3554,3298,3279,3234,2607,2681,2399,1501,1208,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
一年内到期的非流动资产(万元),5230,11939,6364,7070,6810,6726,6915,1370,1408,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,2,2,--,--,--,0,--,--,--,--,--,0,
其他流动资产(万元),50995,50497,59431,60450,61694,38420,32796,33340,36283,6459,242,1195,5564,3639,313,3,202,--,0,--,557,--,--,0,376,2,--,--,--,--,--,--,--,--,0,--,0,1,0,--,--,1,2,2,--,1,1,1,1,
流动资产合计(万元),211457,295303,306352,324700,320520,286462,284825,279407,306273,263365,268441,234959,228702,161667,163108,135791,104388,92392,79809,70113,72915,71910,63020,54395,48540,48204,41785,41945,41747,38462,37390,38131,37857,35512,38168,33540,32091,31278,32721,30218,30566,30244,28771,26452,21078,19816,19396,19302,20441,
发放贷款及垫款(万元),3769,3261,3520,1005,954,3552,2444,5418,100,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
可供出售金融资产(万元),26581,31475,30552,30343,30717,27288,26136,27216,25097,21756,20084,17793,17500,14209,12909,12192,11331,7512,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,--,--,--,--,--,0,
持有至到期投资(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
长期应收款(万元),916,2633,3207,5052,4310,4967,7678,7635,782,900,0,672,672,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
长期股权投资(万元),60722,15281,15700,16434,15906,14210,12332,11976,11849,7015,6565,6250,5833,3297,3223,3009,3348,3308,9542,7971,8169,7854,11468,11085,11106,7956,7837,6994,7042,6088,5952,3820,3885,2578,2607,2464,2432,2402,1636,1637,907,276,228,178,127,--,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
投资性房地产(万元),2517,1652,1670,1689,1759,1791,1804,1892,1886,1924,1934,2004,1980,2032,2045,2059,2073,1642,1656,258,258,255,255,609,261,263,266,236,272,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
固定资产原值(万元),65783,--,80972,--,78208,--,67768,--,63973,--,60929,--,58010,--,48407,--,45267,--,39409,--,37651,--,35415,--,34290,--,33356,--,31654,--,30038,--,29994,--,31905,--,31135,--,31606,--,30210,--,28716,--,28666,--,22867,--,21092,
累计折旧(万元),34435,--,40133,--,36852,--,34509,--,31614,--,30134,--,27520,--,25024,--,23007,--,21262,--,20177,--,19166,--,17790,--,16959,--,15219,--,13836,--,16048,--,17358,--,16470,--,16976,--,15555,--,14020,--,13632,--,13286,--,13162,
固定资产净值(万元),31348,--,40838,--,41356,--,33259,--,32359,--,30795,--,30490,--,23383,--,22260,--,18147,--,17475,--,16249,--,16499,--,16398,--,16434,--,16201,--,13945,--,14547,--,14665,--,14630,--,14655,--,14696,--,15033,--,9581,--,7930,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,
固定资产(万元),31348,39871,40838,40559,41356,39158,33259,32357,32359,31937,30795,31046,30490,28310,23383,22524,22260,18931,18147,17975,17475,18091,16249,15925,16499,16181,16398,16627,16434,16381,16201,14309,13945,14288,14547,14344,14665,14787,14630,14641,14655,14900,14696,14653,15033,9673,9581,8465,7930,
在建工程(万元),--,14152,14132,13993,14583,8545,13471,13905,9758,231,409,244,87,1140,1176,953,350,3111,2977,2910,3372,2365,2647,2533,2298,1217,1040,901,864,810,751,2136,2077,2100,1795,1260,1015,585,442,244,240,198,195,181,169,8149,7696,3312,3082,
工程物资(万元),--,--,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
固定资产清理(万元),--,--,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,322,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
生产性生物资产(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
油气资产(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
无形资产(万元),8538,19045,17168,17043,8471,6718,6508,6265,5882,5663,5822,5970,6143,5719,5292,5392,5108,5023,4933,4752,5281,4686,5327,5391,6241,6419,6555,7053,6229,5985,6055,5692,5768,5178,5236,5711,5771,5223,5046,5066,5105,5262,5222,5176,5130,549,559,3836,920,
开发支出(万元),12847,20477,20780,20246,18474,18169,16678,15789,14672,11973,10812,9215,8218,8224,7103,6246,5979,4647,4320,4227,3802,2676,2565,2801,2090,2169,1854,1694,2260,2199,1868,1466,1155,1080,937,869,805,1031,927,954,732,744,812,446,371,371,264,97,0,
商誉(万元),601,601,601,601,601,601,601,601,601,601,601,601,601,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,455,455,420,420,420,420,420,420,420,420,420,420,420,420,420,420,490,490,--,0,
长期待摊费用(万元),3423,3770,3989,4032,3061,2062,2199,2287,2069,1980,2059,2034,1902,1805,1858,1685,1668,1797,1841,2003,2003,2087,2234,1897,1992,1859,1942,2015,1921,1580,994,1030,1051,960,793,534,522,241,10,4,22,48,76,99,121,115,86,27,236,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
递延所得税资产(万元),3521,3933,3702,3453,3468,3089,3091,2620,2638,1953,1902,1930,2045,1990,1989,1862,2095,1920,1969,1835,1825,1649,1757,1622,1780,1397,1340,1378,1341,1212,1088,1163,1217,619,705,747,795,439,462,344,344,566,439,133,139,94,94,94,95,
其他非流动资产(万元),0,0,0,--,0,0,0,0,--,94,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
非流动资产合计(万元),154876,156151,155861,154450,143659,130149,126200,127960,107693,86026,80984,77760,75472,67146,59398,56341,54632,48313,45805,42351,42603,40083,43242,42282,42688,37880,37652,37317,36782,34710,33365,30036,29519,27223,27040,26348,26426,25128,23572,23310,22424,22414,22088,21287,21510,19442,18769,15832,12262,
资产总计(万元),366333,451454,462213,479151,464179,416611,411026,407367,413966,349391,349425,312719,304174,228813,222506,192132,159019,140705,125614,112464,115518,111993,106262,96678,91228,86085,79437,79262,78529,73172,70755,68167,67375,62736,65208,59888,58517,56406,56293,53529,52990,52658,50860,47739,42587,39258,38165,35134,32703,
短期借款(万元),72547,78081,82980,101604,86504,76692,77914,81377,94575,91800,86268,72894,61691,61414,55500,30300,28400,28100,21000,14500,14500,20000,18000,20500,14000,12500,10000,9000,8500,8500,7000,6000,8000,9000,13000,9000,9000,7000,7000,7000,7000,7000,10000,7000,6460,6000,4000,2000,0,
向中央银行借款(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
吸收存款及同业存放(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
拆入资金(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
交易性金融负债(万元),0,0,0,--,0,0,0,0,--,0,0,--,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,--,--,--,--,--,0,
衍生金融负债(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付票据(万元),--,--,0,--,0,0,0,0,--,0,2000,2000,4400,7000,9408,8600,7716,1664,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,350,--,--,--,0,
应付账款(万元),--,--,22042,20435,20504,18966,16646,14376,18098,9421,14366,18612,21808,17001,14803,18178,15708,13631,10739,5546,7973,10487,8451,5324,6047,4123,3652,4870,4078,4301,6324,4181,3488,2661,3085,2490,3153,2655,3062,1827,1947,2565,2874,1638,1104,1332,1615,1359,1382,
预收账款(万元),2712,4719,4671,4416,5743,2946,4923,1093,6171,5146,6447,4748,5519,3826,3928,2075,2186,1756,1919,2550,5058,3528,4393,633,757,1306,617,744,755,234,61,77,209,532,589,83,256,22,39,44,125,108,251,237,323,238,189,173,271,
卖出回购金融资产款(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付手续费及佣金(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付职工薪酬(万元),3228,2184,2079,1858,4203,1584,2812,2775,5313,1515,1953,1042,2616,1266,1700,1647,2106,748,1422,1169,1887,464,949,1016,1266,447,773,752,846,544,633,519,617,126,453,428,430,79,395,374,381,440,516,435,482,486,554,419,361,
应交税费(万元),2131,1893,1622,2714,2318,1445,945,1804,2786,1983,1481,2517,2489,1168,2078,2871,2742,2120,1959,3349,3429,1255,1077,991,959,491,1254,893,1027,316,721,1074,1128,382,844,605,838,130,678,390,268,485,563,758,778,267,320,588,580,
应付利息(万元),551,--,541,336,276,274,283,312,352,117,117,86,86,70,70,58,58,43,43,28,28,31,31,27,27,18,18,18,18,13,13,11,11,12,12,12,12,10,10,24,24,--,0,10,10,--,--,--,0,
应付股利(万元),0,--,0,--,0,0,0,0,--,0,626,0,--,--,946,--,--,0,0,--,--,--,194,543,0,--,302,--,--,--,144,0,0,--,250,--,0,--,194,--,--,--,326,418,418,432,1033,418,418,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
其他应付款(万元),--,8413,7281,8583,9818,8441,3465,4192,3375,3444,8313,9673,8303,5270,6555,31696,5296,4627,4312,5073,5028,906,3267,1004,3695,3650,615,4306,5700,3970,2249,4573,3163,482,657,1368,1071,670,448,255,337,404,489,1778,1099,195,1229,354,325,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付分保账款(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
保险合同准备金(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
代理买卖证券款(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
代理承销证券款(万元),0,0,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
一年内到期的非流动负债(万元),25673,32126,33126,16326,6626,3010,2000,0,2000,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,24,--,--,0,49,0,25,9,--,--,81,30,20,--,--,--,--,0,
其他流动负债(万元),8000,12270,17270,16014,22975,0,0,0,0,0,0,0,--,--,27778,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,2,--,--,0,22,0,--,0,25,--,--,0,--,--,340,172,17,0,
流动负债合计(万元),137958,159234,171611,172286,158968,113358,108990,105930,132670,113427,121573,111572,106912,97016,122765,95426,64214,52688,41393,32216,37902,36671,36363,30038,26751,22535,17230,20582,20924,17878,17146,16461,16617,13195,18890,14057,14760,10590,11836,9940,10084,11083,15048,12294,11025,9290,9111,5327,3337,
长期借款(万元),4970,4975,4975,22780,32480,35485,36500,36700,20000,20000,20000,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,3000,3000,3000,3000,3000,3000,3000,--,--,--,--,0,
应付债券(万元),0,0,0,--,0,0,0,0,--,4000,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
长期应付款(万元),--,1867,2204,2586,2961,1000,1000,680,150,691,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
专项应付款(万元),--,--,0,--,0,0,0,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,1298,781,897,643,190,272,1109,1202,
预计非流动负债(万元),0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
长期递延收益(万元),1448,1391,1541,1043,1153,873,911,1187,1396,1683,1388,1575,2941,3574,2760,2154,2992,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
