报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),164962,213287,667672,191912,295760,227608,346151,172956,240202,238426,289717,309113,243520,560533,210778,265957,223057,252313,254864,363190,474269,438717,435131,203425,248549,251317,209506,213789,196373,226723,262183,305149,237865,260665,210256,234357,174963,207059,203501,200973,200437,239326,178280,135265,273835,138343,156818,212267,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,262,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收账款(万元),21533,22248,21325,21439,13983,13856,14099,12682,13930,14752,13142,6739,16264,12424,14366,13476,12169,12687,17865,11686,9123,6891,9218,7773,6910,8399,7269,8563,5666,8499,12753,11618,11516,6463,19093,14908,13422,17827,18499,10993,11475,17300,15025,14700,9831,13672,11493,8105,
预付款项(万元),562,603,697,585,549,2237,819,363,389,354,416,307,496,459,478,440,1911,1062,51510,36864,61548,10122,6867,26939,50781,39443,28303,21596,72010,57326,50029,51926,151284,171829,138065,106538,105150,81517,77213,63780,61188,54204,39093,37568,178895,169912,141439,124213,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,16,85,41,142,101,110,95,139,105,95,94,0,127,--,7,0,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,1739,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5558,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,0,
其他应收款(万元),8322,7986,6662,6117,6893,71980,10591,6444,10596,39639,9082,7424,8748,8044,7576,5228,7860,2931,3309,1918,5202,22342,19146,4885,7223,6409,5845,4295,5228,18088,12611,12613,15180,14211,13486,7165,10044,10115,8164,6792,9231,3174,3018,2483,14135,3230,3258,3253,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
存货(万元),105175,107353,109845,111407,120504,88075,87532,142141,143738,142141,146063,144123,143161,139893,173048,166406,181603,173776,168267,162953,153222,143853,137750,67734,113245,107018,100043,87214,80112,74055,70379,63499,59086,54883,46246,43043,42315,40305,40091,39,16,23,2,--,--,--,--,0,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,6000,6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),2219,1545,1708,1485,1882,2967,2233,9649,57371,57761,37213,21480,137773,81910,144021,34727,108517,187818,35347,10347,6286,6286,6936,7902,13272,8002,19052,17952,17530,10930,16873,11430,13799,14199,16969,23171,24114,4514,3514,3514,--,--,--,--,--,--,--,0,
流动资产合计(万元),302773,354761,807908,338945,445570,412723,461425,344234,466226,493074,495633,489187,549962,803262,550265,486234,535119,630587,531162,586958,709650,633769,615054,318674,440066,420629,370160,353510,377290,395715,424968,456340,488825,522345,444115,429310,370008,361344,350983,286093,282347,314027,235419,190016,476696,325158,313007,347838,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),64234,64234,68409,68409,46800,46800,46800,46800,46810,46810,46810,46810,66810,66830,46830,46830,46830,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,0,
