报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),54217,58106,46957,44480,53581,44117,46039,30566,30898,26165,30795,37347,18861,23431,25881,36422,32392,31233,31304,1175,930,979,1095,903,867,242,381,281,293,179,353,277,334,190,108,81,101,129,112,101,289,304,266,131,570,51,124,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
应收票据(万元),1579,937,921,67,155,1285,410,621,420,217,854,57,6,479,--,--,--,300,--,--,--,--,--,--,--,--,--,--,4,--,--,--,0,--,0,--,0,--,20,--,0,0,9,--,--,--,--,
应收账款(万元),77134,74663,73887,53706,43441,45806,20505,21221,19659,15985,12181,14902,11386,10679,8618,9925,10897,9747,984,837,903,889,761,652,704,279,566,622,662,527,626,791,769,724,706,916,918,979,847,1114,1264,1305,1638,1886,1937,1971,1984,
预付款项(万元),11433,10304,5773,12875,5723,5268,215,212,396,405,181,2847,1660,1086,278,554,1440,1276,286,295,381,294,295,156,244,46,305,181,143,142,192,141,191,242,236,220,208,165,168,118,157,68,117,34,27,74,69,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,--,
