报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),79595,146120,82125,73879,65171,47363,37366,74258,79472,68223,9503,16307,27078,37041,34411,42209,29032,42222,42381,47783,42244,26931,48721,50783,63255,58076,55546,60272,58231,49744,60509,32556,31804,18335,19614,19479,23601,21467,23473,26436,22213,23668,28018,22907,5837,6230,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,18,17,17,18,20,23,23,18,15,14,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),3420,3464,430,20,1188,1409,40,--,--,--,441,263,376,393,598,5023,13659,9404,34332,79611,93146,91914,57063,33256,37891,54063,52655,28767,14162,3433,2300,2733,2120,691,343,896,741,211,557,491,153,158,403,280,787,487,
应收账款(万元),90092,50764,37123,35530,27790,28785,37731,49387,31801,35983,3983,4482,2838,21305,21767,7948,6089,6300,8043,7433,4882,6476,7071,7513,6732,5313,6975,7889,6458,4873,5967,6858,4684,4020,5953,5227,5182,5309,7225,6889,5684,5261,5769,5431,4143,4672,
预付款项(万元),20755,13453,1245,1103,577,497,592,412,214,478,1057,599,447,560,677,1373,3722,15316,16588,16285,21647,17963,28857,18117,21874,18578,24913,18135,17835,12324,26991,15870,8979,6042,3623,3478,3500,2979,4308,4632,3598,3347,6922,2733,4009,2938,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收利息(万元),--,--,168,74,--,38,--,--,--,--,--,--,--,--,111,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
其他应收款(万元),7700,5257,4982,5270,9337,6267,5548,3039,2796,16911,60,118,126,1389,24458,511,471,368,513,624,538,395,699,2122,982,1100,816,922,2337,2521,367,550,530,509,537,480,560,451,385,522,606,469,769,593,810,688,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
存货(万元),1310,1261,2042,2363,4909,5673,4647,5848,6453,6826,10778,9509,9889,9656,11344,26241,34252,32265,49130,52231,63490,51657,43932,45718,51619,32140,36361,33542,35920,18435,18575,16178,16618,16106,16210,15816,15280,13749,16383,18621,17543,14594,12885,13230,14429,11099,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
