报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),57849,100014,57351,71093,93473,121739,73267,77518,77479,96079,66140,69926,56024,66178,59946,59635,58603,72032,70317,72509,82463,94096,81973,92538,98238,109917,106041,128568,138759,131894,138984,162475,2173,20521,3540,1844,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),63824,67450,73249,79087,68726,56287,77946,70367,60898,71647,41473,30119,51938,57399,22826,20868,29782,53506,20422,18545,18939,35166,7609,11398,5961,29504,2692,10505,9025,42979,15476,10270,27400,18533,14996,2737,
应收账款(万元),123063,95863,99059,92221,84000,65494,65642,63816,66832,43990,60633,54655,48530,40814,47800,43506,46306,33346,39977,40796,45008,28652,42485,37429,41431,23877,42904,33660,34135,15556,16308,12836,12403,9867,10979,8981,
预付款项(万元),21020,11579,16676,9505,6618,6364,8083,8971,9390,8608,9526,7985,7331,8746,11005,16157,12063,6407,14186,11746,17678,9419,29605,27704,32249,17932,20264,26064,49244,33317,26529,10090,15149,9633,5323,2002,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),1607,1544,1475,1450,1293,1201,1336,1533,1205,1215,943,1311,994,681,361,1593,1895,1629,1332,1783,1205,1260,--,2996,--,--,--,--,--,--,--,0,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),19651,5577,14396,6691,5191,1981,5896,7519,11914,5819,10445,11218,8140,5957,13507,11573,8991,6923,10019,12131,8942,3239,13059,8465,8135,2155,5553,8318,3849,1675,4158,3330,5125,1734,1804,12125,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),84641,82610,71521,70587,67984,68039,65694,62820,66200,63231,73906,76211,76718,72602,76943,83605,78374,73415,75394,73846,69543,65794,70352,65216,61581,62082,61674,57543,36185,34467,26360,20912,15791,8973,9874,10847,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,3,--,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),45,312,--,--,--,--,--,--,--,--,--,10000,10000,10000,10000,10000,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
流动资产合计(万元),371701,364947,333726,330634,327285,321104,297865,292544,293918,290588,263066,261424,261156,263651,242387,246936,246012,257258,231648,231356,243778,237625,245084,245747,247598,245466,239128,264659,271198,259888,227815,219914,78040,69261,46515,38536,
