报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),94254,23953,32579,38725,19673,28919,17593,46919,42418,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),--,10,21,21,--,10,100,--,45,
应收账款(万元),109823,99987,88881,77800,73840,73869,69251,71724,53376,
预付款项(万元),468,345,191,215,309,259,185,152,254,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,58,--,
应收股利(万元),--,--,--,--,1,1,1,--,14,
其他应收款(万元),13143,12483,11142,10264,6991,6231,5160,6072,6367,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),13,5,15,8,5,9,25,17,74,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1,1,17,25,--,--,0,9725,2203,
流动资产合计(万元),217702,136783,132846,127057,100819,109297,92315,134667,104752,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1292,1292,1292,1292,1292,7,7,7,7,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),2055,2154,2129,1310,1019,825,996,1233,8618,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1352,1364,1376,1388,1436,1460,--,--,3265,
固定资产原值(万元),--,23532,23522,23442,23122,--,--,--,--,
累计折旧(万元),--,12029,11692,11314,10006,--,--,--,--,
固定资产净值(万元),--,11504,11831,12128,13116,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),11371,11504,11831,12128,13116,12285,9499,9997,13103,
在建工程(万元),--,--,--,--,--,--,4574,1874,652,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),1441,1489,1497,1560,1479,1333,1569,830,1151,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,5,47,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5154,4877,4598,4398,4072,3465,3386,2989,2920,
其他非流动资产(万元),--,--,--,--,1,1,9001,9006,9003,
非流动资产合计(万元),22666,22680,22723,22077,22415,19376,29033,25942,38766,
资产总计(万元),240368,159463,155569,149134,123234,128673,121348,160609,143519,
短期借款(万元),750,4750,4750,4750,--,4000,4000,--,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),32768,30877,26908,26767,22896,23065,23563,25488,21946,
预收账款(万元),24547,25749,23810,24595,19603,16871,16639,9305,5509,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5051,5147,4874,4388,6801,8567,8410,8305,9701,
应交税费(万元),1498,2375,2125,2607,3018,1136,1533,15464,11507,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,483,5866,636,39014,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),3081,2709,2797,2426,2650,7339,7473,25679,26529,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,1500,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),67695,71607,66763,65533,55451,66844,62254,123256,78193,
长期借款(万元),1500,1500,--,1500,1500,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),2471,2636,2824,3014,3834,4241,4611,5429,6350,
预计非流动负债(万元),--,--,--,--,--,123,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),20,23,25,29,45,20,25,35,975,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3991,4159,2849,4543,5379,4384,4636,5463,7325,
负债合计(万元),71685,75766,69613,70076,60831,71228,66890,128719,85518,
实收资本(或股本)(万元),32467,24347,24347,24347,24347,24347,23697,19185,32584,
资本公积(万元),88071,16499,16499,16499,16499,17746,16441,3629,1657,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3484,3484,3484,3484,1896,774,774,4359,2076,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),44660,39366,41626,34728,19661,14578,13547,4119,21039,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),168683,83696,85957,79058,62403,57445,54459,31292,57355,
少数股东权益(万元),--,--,--,--,--,--,--,597,646,
所有者权益(或股东权益)合计(万元),168683,83696,85957,79058,62403,57445,54459,31889,58001,
负债和所有者权益(或股东权益)总计(万元),240368,159463,155569,149134,123234,128673,121348,160609,143519,		
  
