报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),27351,46651,29101,27880,21628,18846,16948,25884,18781,17674,20086,22085,20131,19085,9177,15328,16760,16578,15196,24076,25392,18679,34032,79671,40931,56433,48129,60168,48134,73554,79907,85412,71469,78218,70492,96662,20744,25840,28325,27849,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,15454,15602,19078,23841,10037,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),7416,16846,8232,5969,6612,11949,7869,9215,5290,4770,3329,5681,5443,7364,5504,5716,4514,4789,4681,4952,5533,3001,2859,3027,1134,4664,2457,2563,3202,3216,6022,4718,2481,1809,1909,2154,1376,3915,1263,847,
应收账款(万元),58289,50648,66824,51329,41607,44286,53185,43178,39334,41520,32606,35050,32704,34634,32632,37138,35098,37287,34456,33589,35073,43240,34893,39151,33482,33414,30778,26289,22996,21708,24088,20181,22678,20781,25739,23269,19583,15697,18132,16600,
预付款项(万元),34494,29291,42939,26506,31922,17251,30079,16186,16624,15178,17385,7970,11601,9111,14350,13682,11157,15304,28841,16088,29604,22476,23359,20295,34028,13277,42254,33580,33081,22585,29954,35444,26473,16925,19681,13039,17041,9350,11065,14263,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,10,0,0,52,52,--,--,21,37,144,67,89,150,221,236,371,165,--,0,0,0,0,--,
